buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.18,0.75,250,4774.9,16.13,-69.23,0.48
1.18,0.76,250,4774.9,16.13,-69.23,0.48
1.11,0.79,150,4770.77,16.13,-66.35,0.48
1.19,0.74,200,4764.93,16.12,-69.57,0.48
1.19,0.76,200,4764.93,16.12,-69.57,0.48
1.19,0.73,200,4764.93,16.12,-69.57,0.48
1.19,0.75,200,4764.93,16.12,-69.57,0.48
1.19,0.72,200,4764.93,16.12,-69.57,0.48
1.01,0.73,200,4764.3,16.12,-69.11,0.48
1.05,0.85,250,4759.63,16.12,-61.02,0.48
1.15,0.77,150,4752.71,16.11,-69.2,0.48
1.04,0.72,150,4751.6,16.11,-71.48,0.48
1.12,0.75,200,4733.1,16.09,-68.95,0.48
1.12,0.73,200,4733.1,16.09,-68.95,0.48
1.12,0.74,200,4733.1,16.09,-68.95,0.48
1.13,0.73,200,4733.1,16.09,-68.95,0.48
1.12,0.76,200,4733.1,16.09,-68.95,0.48
1.12,0.72,200,4733.1,16.09,-68.95,0.48
1.11,0.72,250,4733.1,16.09,-68.95,0.48
1.14,0.76,200,4733.1,16.09,-68.95,0.48
1.1,0.74,250,4733.1,16.09,-68.95,0.48
1.13,0.74,200,4733.1,16.09,-68.95,0.48
1.13,0.75,200,4733.1,16.09,-68.95,0.48
1.1,0.72,250,4733.1,16.09,-68.95,0.48
1.14,0.73,200,4733.1,16.09,-68.95,0.48
1.14,0.72,200,4733.1,16.09,-68.95,0.48
1.13,0.76,200,4733.1,16.09,-68.95,0.48
1.1,0.71,250,4733.1,16.09,-68.95,0.48
1.1,0.73,250,4733.1,16.09,-68.95,0.48
1.1,0.7,250,4733.1,16.09,-68.95,0.48
1.13,0.72,200,4733.1,16.09,-68.95,0.48
1.11,0.73,250,4733.1,16.09,-68.95,0.48
1.11,0.74,250,4733.1,16.09,-68.95,0.48
1.14,0.75,200,4733.1,16.09,-68.95,0.48
1.14,0.74,200,4733.1,16.09,-68.95,0.48
1.11,0.71,250,4733.1,16.09,-68.95,0.48
1.11,0.7,250,4733.1,16.09,-68.95,0.48
1.11,0.8,250,4711.79,16.07,-62.48,0.48
1.1,0.8,250,4711.79,16.07,-62.48,0.48
1.13,0.8,200,4703.55,16.06,-63.69,0.48
1.12,0.8,200,4703.55,16.06,-63.69,0.48
1.19,0.75,250,4700.74,16.06,-69.16,0.48
1.19,0.76,250,4700.74,16.06,-69.16,0.48
1.1,0.78,150,4697.22,16.06,-67.58,0.48
1.11,0.8,100,4696.3,16.06,-69.11,0.48
1.01,0.72,200,4689.75,16.05,-69.06,0.48
1.14,0.81,200,4687.59,16.05,-62.48,0.48
1.07,0.79,250,4684.28,16.05,-66.13,0.48
1.06,0.79,250,4684.28,16.05,-66.13,0.48
1.06,0.88,150,4675.37,16.04,-59.13,0.49
1.0,0.8,200,4669.86,16.03,-74.02,0.48
1.14,0.74,150,4667.85,16.03,-68.88,0.48
1.14,0.72,150,4667.85,16.03,-68.88,0.48
1.14,0.73,150,4667.85,16.03,-68.88,0.48
1.14,0.76,150,4667.85,16.03,-68.88,0.48
1.14,0.75,150,4667.85,16.03,-68.88,0.48
1.04,0.87,200,4665.71,16.03,-61.39,0.48
1.17,0.82,200,4630.15,16.0,-62.29,0.48
1.04,0.77,250,4630.01,16.0,-66.75,0.48
1.05,0.77,250,4630.01,16.0,-66.75,0.48
1.15,0.75,200,4625.22,15.99,-68.84,0.48
1.15,0.74,200,4625.22,15.99,-68.84,0.48
1.15,0.72,200,4625.22,15.99,-68.84,0.48
1.15,0.76,200,4625.22,15.99,-68.84,0.48
1.16,0.76,200,4625.22,15.99,-68.84,0.48
1.16,0.75,200,4625.22,15.99,-68.84,0.48
1.15,0.73,200,4625.22,15.99,-68.84,0.48
1.12,0.73,250,4625.22,15.99,-68.84,0.48
1.12,0.7,250,4625.22,15.99,-68.84,0.48
1.12,0.72,250,4625.22,15.99,-68.84,0.48
1.12,0.74,250,4625.22,15.99,-68.84,0.48
1.14,0.73,250,4625.22,15.99,-68.84,0.48
1.14,0.71,250,4625.22,15.99,-68.84,0.48
1.14,0.7,250,4625.22,15.99,-68.84,0.48
1.14,0.72,250,4625.22,15.99,-68.84,0.48
1.13,0.73,250,4625.22,15.99,-68.84,0.48
1.13,0.74,250,4625.22,15.99,-68.84,0.48
1.12,0.71,250,4625.22,15.99,-68.84,0.48
1.13,0.7,250,4625.22,15.99,-68.84,0.48
1.13,0.71,250,4625.22,15.99,-68.84,0.48
1.13,0.72,250,4625.22,15.99,-68.84,0.48
1.14,0.74,250,4625.22,15.99,-68.84,0.48
1.16,0.72,200,4625.22,15.99,-68.84,0.48
1.16,0.73,200,4625.22,15.99,-68.84,0.48
1.16,0.74,200,4625.22,15.99,-68.84,0.48
1.14,0.81,150,4622.26,15.99,-62.23,0.48
1.0,0.82,150,4619.16,15.99,-75.92,0.48
1.02,0.88,200,4616.04,15.98,-58.67,0.48
1.16,0.81,250,4610.43,15.98,-62.45,0.48
1.15,0.81,250,4610.43,15.98,-62.45,0.48
1.16,0.82,250,4610.43,15.98,-62.45,0.48
1.17,0.82,250,4610.43,15.98,-62.45,0.48
1.15,0.82,250,4610.43,15.98,-62.45,0.48
1.17,0.81,250,4610.43,15.98,-62.45,0.48
1.13,0.8,250,4603.39,15.97,-62.4,0.48
1.12,0.8,250,4603.39,15.97,-62.4,0.48
1.03,0.86,200,4597.77,15.97,-59.9,0.48
1.11,0.78,150,4591.1,15.96,-67.47,0.48
1.15,0.81,200,4579.75,15.95,-62.4,0.48
1.16,0.81,200,4579.75,15.95,-62.4,0.48
1.01,0.82,150,4579.19,15.95,-76.02,0.48
1.19,0.71,200,4559.11,15.93,-69.46,0.48
1.19,0.7,200,4559.11,15.93,-69.46,0.48
1.06,0.86,250,4533.52,15.9,-61.14,0.48
1.08,0.79,250,4529.04,15.9,-65.95,0.48
1.09,0.79,250,4529.04,15.9,-65.95,0.48
1.1,0.79,200,4506.55,15.88,-66.57,0.47
1.1,0.78,200,4506.55,15.88,-66.57,0.47
1.07,0.78,250,4484.46,15.86,-65.97,0.47
1.06,0.78,250,4484.46,15.86,-65.97,0.47
1.17,0.74,200,4477.75,15.85,-68.68,0.47
1.17,0.75,200,4477.75,15.85,-68.68,0.47
1.17,0.72,200,4477.75,15.85,-68.68,0.47
1.17,0.73,200,4477.75,15.85,-68.68,0.47
1.17,0.76,200,4477.75,15.85,-68.68,0.47
1.14,0.8,200,4462.83,15.84,-63.69,0.48
1.17,0.74,250,4446.67,15.82,-68.72,0.47
1.17,0.71,250,4446.67,15.82,-68.72,0.47
1.17,0.7,250,4446.67,15.82,-68.72,0.47
1.17,0.73,250,4446.67,15.82,-68.72,0.47
1.17,0.72,250,4446.67,15.82,-68.72,0.47
1.16,0.7,250,4446.67,15.82,-68.72,0.47
1.16,0.73,250,4446.67,15.82,-68.72,0.47
1.16,0.74,250,4446.67,15.82,-68.72,0.47
1.16,0.71,250,4446.67,15.82,-68.72,0.47
1.16,0.72,250,4446.67,15.82,-68.72,0.47
1.15,0.74,250,4446.67,15.82,-68.72,0.47
1.15,0.7,250,4446.67,15.82,-68.72,0.47
1.15,0.73,250,4446.67,15.82,-68.72,0.47
1.15,0.72,250,4446.67,15.82,-68.72,0.47
1.15,0.71,250,4446.67,15.82,-68.72,0.47
1.04,0.88,150,4436.69,15.81,-68.53,0.48
1.17,0.81,200,4432.42,15.81,-62.29,0.48
1.18,0.83,250,4400.19,15.77,-61.5,0.48
1.18,0.84,250,4400.19,15.77,-61.5,0.48
1.1,0.79,100,4398.17,15.77,-71.79,0.47
1.12,0.79,150,4397.43,15.77,-66.04,0.47
1.14,0.8,250,4368.96,15.74,-63.66,0.47
1.16,0.8,200,4360.63,15.73,-63.61,0.47
1.15,0.8,200,4360.63,15.73,-63.61,0.47
1.05,0.8,100,4352.01,15.73,-76.0,0.47
1.1,0.77,200,4338.0,15.71,-67.2,0.47
1.08,0.78,250,4336.41,15.71,-65.79,0.47
1.09,0.78,250,4336.41,15.71,-65.79,0.47
1.02,0.81,150,4326.03,15.7,-76.6,0.47
1.13,0.71,200,4288.64,15.66,-70.86,0.47
1.14,0.71,200,4288.64,15.66,-70.86,0.47
1.12,0.71,200,4288.64,15.66,-70.86,0.47
1.13,0.7,200,4288.64,15.66,-70.86,0.47
1.14,0.7,200,4288.64,15.66,-70.86,0.47
1.12,0.7,200,4288.64,15.66,-70.86,0.47
1.15,0.82,150,4275.93,15.65,-61.82,0.47
1.05,0.88,150,4268.3,15.64,-65.74,0.48
1.02,0.87,200,4262.31,15.63,-59.58,0.47
1.11,0.79,100,4260.49,15.63,-68.7,0.47
1.03,0.89,200,4252.88,15.63,-57.44,0.48
1.05,0.88,200,4246.6,15.62,-61.64,0.47
1.04,0.71,150,4238.48,15.61,-71.74,0.47
1.12,0.78,150,4233.62,15.61,-67.06,0.47
1.14,0.71,150,4230.03,15.6,-70.48,0.47
1.14,0.7,150,4230.03,15.6,-70.48,0.47
1.14,0.8,150,4222.19,15.59,-63.54,0.47
1.17,0.8,200,4221.01,15.59,-63.49,0.47
1.11,0.79,250,4220.45,15.59,-65.57,0.47
1.1,0.79,250,4220.45,15.59,-65.57,0.47
1.18,0.81,250,4212.06,15.58,-62.84,0.47
1.18,0.82,250,4212.06,15.58,-62.84,0.47
1.11,0.78,200,4201.18,15.57,-66.44,0.47
1.11,0.79,200,4201.18,15.57,-66.44,0.47
1.16,0.8,250,4199.96,15.57,-63.45,0.47
1.15,0.8,250,4199.96,15.57,-63.45,0.47
1.17,0.8,250,4199.96,15.57,-63.45,0.47
1.16,0.7,200,4191.75,15.56,-70.74,0.47
1.15,0.7,200,4191.75,15.56,-70.74,0.47
1.16,0.71,200,4191.75,15.56,-70.74,0.47
1.15,0.71,200,4191.75,15.56,-70.74,0.47
1.04,0.86,200,4168.64,15.54,-61.1,0.47
1.01,0.7,200,4161.71,15.53,-69.3,0.47
1.01,0.71,200,4161.71,15.53,-69.3,0.47
1.18,0.72,250,4158.59,15.53,-68.56,0.47
1.18,0.74,250,4158.59,15.53,-68.56,0.47
1.18,0.7,250,4158.59,15.53,-68.56,0.47
1.18,0.71,250,4158.59,15.53,-68.56,0.47
1.18,0.73,250,4158.59,15.53,-68.56,0.47
1.07,0.86,250,4152.82,15.52,-63.86,0.47
1.04,0.7,150,4150.73,15.52,-72.09,0.47
1.0,0.81,150,4145.83,15.51,-76.6,0.47
1.15,0.73,150,4139.91,15.51,-68.28,0.47
1.15,0.72,150,4139.91,15.51,-68.28,0.47
1.15,0.76,150,4139.91,15.51,-68.28,0.47
1.15,0.74,150,4139.91,15.51,-68.28,0.47
1.15,0.75,150,4139.91,15.51,-68.28,0.47
1.13,0.79,150,4139.73,15.51,-66.0,0.47
1.18,0.76,200,4131.8,15.5,-68.27,0.47
1.18,0.74,200,4131.8,15.5,-68.27,0.47
1.18,0.73,200,4131.8,15.5,-68.27,0.47
1.18,0.75,200,4131.8,15.5,-68.27,0.47
1.18,0.72,200,4131.8,15.5,-68.27,0.47
1.06,0.85,250,4127.91,15.5,-61.14,0.47
1.13,0.79,250,4124.8,15.49,-65.45,0.47
1.12,0.79,250,4124.8,15.49,-65.45,0.47
1.03,0.77,150,4116.64,15.48,-75.13,0.46
1.01,0.81,150,4110.4,15.48,-76.69,0.47
1.06,0.8,100,4098.78,15.47,-76.21,0.46
1.19,0.73,250,4095.34,15.46,-68.48,0.47
1.19,0.7,250,4095.34,15.46,-68.48,0.47
1.19,0.71,250,4095.34,15.46,-68.48,0.47
1.19,0.74,250,4095.34,15.46,-68.48,0.47
1.19,0.72,250,4095.34,15.46,-68.48,0.47
1.15,0.81,150,4095.2,15.46,-61.82,0.47
1.16,0.77,150,4070.14,15.43,-69.6,0.47
1.06,0.77,250,4069.13,15.43,-66.57,0.47
1.07,0.77,250,4069.13,15.43,-66.57,0.47
1.05,0.87,200,4063.3,15.43,-61.39,0.47
1.17,0.7,200,4059.31,15.42,-70.56,0.46
1.17,0.71,200,4059.31,15.42,-70.56,0.46
1.03,0.79,150,4052.84,15.42,-74.08,0.47
1.11,0.77,200,4045.64,15.41,-66.82,0.46
1.11,0.78,250,4042.12,15.4,-65.4,0.47
1.1,0.78,250,4042.12,15.4,-65.4,0.47
1.07,0.84,200,4039.75,15.4,-64.26,0.47
1.2,0.76,250,4039.51,15.4,-68.39,0.47
1.2,0.75,250,4039.51,15.4,-68.39,0.47
1.09,0.8,100,4027.33,15.39,-75.64,0.46
1.19,0.83,250,3995.85,15.35,-61.45,0.47
1.19,0.84,250,3995.85,15.35,-61.45,0.47
1.13,0.78,150,3986.86,15.35,-66.73,0.46
1.07,0.8,100,3972.63,15.33,-76.54,0.46
1.03,0.83,150,3952.5,15.31,-73.04,0.46
1.12,0.78,250,3950.91,15.31,-65.27,0.46
1.13,0.78,250,3950.91,15.31,-65.27,0.46
1.09,0.77,250,3936.23,15.29,-66.43,0.46
1.08,0.77,250,3936.23,15.29,-66.43,0.46
1.05,0.79,100,3929.31,15.28,-76.07,0.46
1.04,0.8,100,3921.87,15.27,-77.06,0.46
1.18,0.83,200,3918.5,15.27,-61.25,0.47
1.14,0.79,250,3918.05,15.27,-66.98,0.46
1.16,0.74,150,3912.64,15.26,-69.37,0.47
1.16,0.75,150,3912.64,15.26,-69.37,0.47
1.16,0.72,150,3912.64,15.26,-69.37,0.47
1.16,0.73,150,3912.64,15.26,-69.37,0.47
1.16,0.76,150,3912.64,15.26,-69.37,0.47
1.02,0.8,150,3896.57,15.25,-76.76,0.46
1.07,0.88,150,3893.67,15.24,-60.14,0.47
1.0,0.84,200,3869.84,15.22,-71.51,0.46
1.11,0.78,100,3867.42,15.21,-69.5,0.46
1.04,0.89,200,3859.36,15.2,-57.03,0.47
1.01,0.88,200,3857.59,15.2,-60.55,0.47
1.18,0.8,250,3843.2,15.19,-63.79,0.46
1.19,0.83,200,3843.01,15.19,-60.2,0.47
1.11,0.77,100,3832.07,15.17,-69.67,0.46
1.19,0.81,250,3827.06,15.17,-61.52,0.46
1.19,0.82,250,3827.06,15.17,-61.52,0.46
1.16,0.71,150,3813.99,15.15,-69.3,0.47
1.16,0.7,150,3813.99,15.15,-69.3,0.47
1.08,0.8,100,3799.87,15.14,-76.78,0.46
1.01,0.85,200,3785.99,15.12,-62.16,0.46
1.07,0.85,250,3785.34,15.12,-63.86,0.46
1.12,0.8,100,3776.69,15.11,-68.54,0.46
1.17,0.79,250,3768.8,15.1,-66.76,0.46
1.15,0.79,250,3768.8,15.1,-66.76,0.46
1.16,0.79,250,3768.8,15.1,-66.76,0.46
1.15,0.71,150,3755.89,15.09,-69.82,0.46
1.15,0.7,150,3755.89,15.09,-69.82,0.46
1.14,0.78,250,3753.74,15.08,-66.8,0.46
1.19,0.82,200,3751.83,15.08,-59.93,0.47
1.18,0.7,200,3748.61,15.08,-70.13,0.46
1.18,0.71,200,3748.61,15.08,-70.13,0.46
1.15,0.8,150,3745.74,15.08,-62.98,0.46
1.18,0.82,200,3745.7,15.08,-62.01,0.46
1.0,0.8,150,3736.92,15.07,-76.76,0.46
1.02,0.86,200,3736.14,15.06,-59.58,0.46
1.1,0.78,100,3728.2,15.06,-74.16,0.46
1.03,0.78,150,3721.06,15.05,-74.67,0.46
1.01,0.8,150,3705.38,15.03,-76.85,0.46
1.06,0.79,100,3703.24,15.03,-76.28,0.46
1.06,0.85,200,3683.65,15.0,-63.74,0.46
1.11,0.77,250,3672.01,14.99,-66.13,0.46
1.1,0.77,250,3672.01,14.99,-66.13,0.46
1.13,0.78,200,3672.01,14.99,-66.13,0.46
1.12,0.78,200,3672.01,14.99,-66.13,0.46
1.13,0.79,200,3672.01,14.99,-66.13,0.46
1.12,0.79,200,3672.01,14.99,-66.13,0.46
1.1,0.77,100,3668.04,14.99,-74.38,0.45
1.09,0.79,100,3662.07,14.98,-75.64,0.45
1.02,0.89,200,3657.32,14.97,-58.52,0.46
1.0,0.79,200,3656.27,14.97,-74.02,0.46
1.08,0.83,150,3644.38,14.96,-69.48,0.46
1.05,0.86,200,3638.31,14.95,-61.1,0.46
1.17,0.78,250,3611.4,14.92,-66.58,0.45
1.16,0.78,250,3611.4,14.92,-66.58,0.45
1.15,0.78,250,3611.4,14.92,-66.58,0.45
1.03,0.76,150,3601.26,14.91,-75.13,0.45
1.19,0.81,200,3594.01,14.9,-61.45,0.46
1.07,0.79,100,3590.62,14.89,-76.61,0.45
1.13,0.77,250,3590.1,14.89,-66.04,0.45
1.12,0.77,250,3590.1,14.89,-66.04,0.45
1.18,0.81,200,3589.9,14.89,-62.01,0.46
1.0,0.78,200,3581.94,14.88,-74.32,0.46
1.12,0.77,200,3538.91,14.83,-66.13,0.45
1.13,0.77,200,3538.91,14.83,-66.13,0.45
1.2,0.71,250,3530.97,14.82,-68.03,0.45
1.2,0.72,250,3530.97,14.82,-68.03,0.45
1.2,0.73,250,3530.97,14.82,-68.03,0.45
1.2,0.7,250,3530.97,14.82,-68.03,0.45
1.2,0.74,250,3530.97,14.82,-68.03,0.45
1.04,0.79,100,3515.39,14.8,-77.22,0.45
1.08,0.84,200,3510.36,14.8,-68.2,0.45
1.08,0.86,250,3507.53,14.79,-67.4,0.45
1.03,0.89,250,3500.55,14.78,-58.69,0.46
1.01,0.89,250,3498.71,14.78,-57.58,0.46
1.19,0.8,250,3497.36,14.78,-62.54,0.45
1.19,0.8,200,3494.96,14.78,-61.56,0.46
1.14,0.78,200,3490.32,14.77,-66.45,0.45
1.14,0.79,200,3490.32,14.77,-66.45,0.45
1.06,0.87,150,3489.51,14.77,-62.57,0.45
1.01,0.87,200,3489.05,14.77,-62.16,0.46
1.01,0.88,250,3480.46,14.76,-57.39,0.45
1.02,0.89,250,3456.86,14.73,-57.98,0.45
1.18,0.79,250,3453.6,14.73,-67.0,0.45
1.14,0.79,150,3443.59,14.71,-66.37,0.45
1.08,0.79,100,3436.35,14.7,-76.85,0.45
1.03,0.75,150,3435.16,14.7,-75.71,0.45
1.12,0.79,100,3432.66,14.7,-68.06,0.45
1.18,0.8,200,3422.46,14.69,-63.19,0.45
1.16,0.79,200,3413.07,14.68,-66.31,0.45
1.14,0.77,250,3413.07,14.68,-66.31,0.45
1.15,0.78,200,3413.07,14.68,-66.31,0.45
1.16,0.78,200,3413.07,14.68,-66.31,0.45
1.15,0.79,200,3413.07,14.68,-66.31,0.45
1.0,0.88,250,3391.35,14.65,-62.25,0.45
1.03,0.88,250,3388.88,14.65,-58.66,0.45
1.0,0.89,250,3375.27,14.63,-59.71,0.45
1.05,0.89,200,3372.86,14.62,-57.03,0.45
1.14,0.77,200,3364.93,14.61,-67.49,0.45
1.03,0.88,150,3353.28,14.6,-71.85,0.45
1.03,0.74,150,3332.83,14.57,-76.07,0.45
1.14,0.78,150,3320.18,14.56,-67.4,0.45
1.03,0.73,150,3313.32,14.55,-76.15,0.44
1.18,0.78,250,3310.79,14.55,-66.8,0.45
1.17,0.78,200,3307.48,14.54,-66.11,0.45
1.17,0.79,200,3307.48,14.54,-66.11,0.45
1.11,0.76,100,3300.71,14.53,-69.97,0.45
1.02,0.88,250,3300.65,14.53,-57.89,0.45
1.01,0.8,100,3294.78,14.52,-79.69,0.44
1.02,0.8,100,3294.78,14.52,-79.69,0.44
1.16,0.77,200,3290.93,14.52,-67.35,0.45
1.15,0.77,200,3290.93,14.52,-67.35,0.45
1.16,0.77,250,3285.23,14.51,-66.07,0.45
1.15,0.77,250,3285.23,14.51,-66.07,0.45
1.17,0.77,250,3285.23,14.51,-66.07,0.45
1.09,0.86,250,3272.54,14.5,-69.14,0.45
1.03,0.72,150,3261.18,14.48,-76.33,0.44
1.12,0.78,100,3260.62,14.48,-67.81,0.45
1.04,0.87,150,3254.8,14.47,-68.53,0.45
1.09,0.83,150,3249.33,14.47,-66.32,0.45
1.12,0.77,100,3245.14,14.46,-67.79,0.44
1.11,0.74,100,3234.06,14.45,-70.36,0.44
1.11,0.75,100,3234.06,14.45,-70.36,0.44
1.09,0.84,200,3213.53,14.42,-68.98,0.44
1.08,0.85,250,3204.57,14.41,-67.4,0.44
1.05,0.87,150,3198.97,14.4,-65.74,0.45
1.17,0.77,200,3189.76,14.39,-67.15,0.44
1.11,0.7,100,3157.61,14.34,-72.13,0.44
1.11,0.71,100,3153.46,14.34,-72.13,0.44
1.19,0.79,250,3147.53,14.33,-65.88,0.44
1.1,0.76,100,3130.56,14.31,-74.75,0.44
1.02,0.83,150,3129.67,14.31,-75.92,0.44
1.07,0.85,200,3129.02,14.3,-66.36,0.44
1.11,0.73,100,3113.68,14.28,-71.06,0.44
1.02,0.79,150,3110.75,14.28,-77.03,0.44
1.04,1.0,200,3108.93,14.28,-54.0,0.48
1.01,0.87,250,3103.72,14.27,-57.65,0.44
1.03,0.8,100,3077.66,14.23,-79.69,0.44
1.01,0.89,200,3076.17,14.23,-60.55,0.44
1.15,0.79,150,3065.59,14.22,-65.61,0.44
1.0,0.83,150,3063.57,14.21,-75.92,0.44
1.11,0.86,250,3058.05,14.21,-68.59,0.44
1.1,0.86,250,3058.05,14.21,-68.59,0.44
1.16,0.82,150,3051.33,14.2,-58.35,0.45
1.11,0.72,100,3045.13,14.19,-71.06,0.44
1.2,0.83,250,3037.13,14.18,-61.17,0.44
1.2,0.84,250,3037.13,14.18,-61.17,0.44
1.06,0.86,150,3030.5,14.17,-62.11,0.44
1.0,0.87,250,3026.78,14.16,-63.5,0.44
1.04,0.99,200,3025.4,14.16,-54.0,0.48
1.01,0.94,200,3024.16,14.16,-58.36,0.45
1.03,0.87,250,3023.02,14.16,-58.41,0.44
1.19,0.78,250,3018.89,14.15,-65.68,0.44
1.1,0.75,100,3017.36,14.15,-75.24,0.44
1.1,0.74,100,3017.36,14.15,-75.24,0.44
1.18,0.77,250,3015.19,14.15,-66.27,0.44
1.04,0.89,250,3008.13,14.14,-59.23,0.44
1.09,0.85,250,2993.13,14.12,-69.14,0.44
1.0,0.79,150,2988.62,14.11,-77.03,0.44
1.01,0.83,150,2980.65,14.1,-76.02,0.44
1.1,0.83,150,2977.12,14.09,-61.67,0.44
1.1,0.7,100,2964.6,14.07,-77.01,0.43
1.01,0.79,150,2964.17,14.07,-77.12,0.44
1.1,0.71,100,2958.69,14.07,-77.01,0.43
1.15,0.78,150,2957.98,14.07,-66.64,0.44
1.02,0.99,200,2951.0,14.06,-55.67,0.47
1.02,0.87,250,2945.88,14.05,-57.64,0.44
1.02,0.77,150,2939.42,14.04,-78.3,0.43
1.13,0.86,250,2935.37,14.03,-64.82,0.44
1.12,0.86,250,2935.37,14.03,-64.82,0.44
1.0,0.77,150,2933.4,14.03,-78.3,0.43
1.07,0.87,150,2927.31,14.02,-66.98,0.44
1.16,0.81,150,2924.51,14.02,-59.87,0.45
1.04,0.88,250,2915.01,14.0,-59.2,0.44
1.2,0.82,250,2914.02,14.0,-61.17,0.44
1.2,0.81,250,2914.02,14.0,-61.17,0.44
1.01,0.77,150,2909.59,14.0,-78.38,0.43
1.06,0.88,200,2909.25,13.99,-61.62,0.44
1.01,0.86,200,2902.2,13.98,-62.16,0.44
1.05,0.78,100,2900.57,13.98,-78.91,0.43
1.02,0.79,100,2886.73,13.96,-80.08,0.43
1.01,0.79,100,2886.73,13.96,-80.08,0.43
1.19,0.78,200,2877.81,13.95,-66.03,0.44
1.19,0.79,200,2877.81,13.95,-66.03,0.44
1.05,1.0,200,2865.63,13.93,-54.0,0.47
1.05,0.89,250,2863.75,13.93,-59.89,0.44
1.01,0.99,200,2861.46,13.92,-56.45,0.46
1.03,0.71,150,2858.94,13.92,-76.76,0.43
1.1,0.84,200,2844.03,13.9,-65.28,0.43
1.04,0.86,150,2831.98,13.88,-68.53,0.43
1.12,0.76,100,2819.38,13.86,-67.4,0.43
1.1,0.73,100,2812.87,13.85,-76.13,0.43
1.05,0.77,100,2811.35,13.85,-79.23,0.43
1.1,0.85,250,2799.99,13.83,-68.59,0.43
1.11,0.85,250,2799.99,13.83,-68.59,0.43
1.03,1.0,200,2797.97,13.83,-54.0,0.47
1.0,0.97,150,2797.52,13.83,-67.77,0.46
1.14,0.86,250,2794.47,13.82,-64.82,0.43
1.06,0.87,200,2790.75,13.82,-61.4,0.43
1.12,0.75,100,2790.16,13.82,-67.36,0.43
1.12,0.74,100,2790.16,13.82,-67.36,0.43
1.02,0.78,150,2785.36,13.81,-77.72,0.43
1.05,0.86,150,2784.26,13.81,-65.74,0.43
1.19,0.77,200,2776.37,13.8,-67.08,0.43
1.03,0.99,200,2776.18,13.8,-54.0,0.46
1.05,0.88,250,2776.0,13.8,-59.86,0.43
1.06,0.85,150,2766.27,13.78,-62.11,0.43
1.0,0.77,200,2765.96,13.78,-77.22,0.43
1.03,0.7,150,2757.79,13.77,-77.17,0.43
1.0,0.91,250,2757.0,13.77,-56.18,0.43
1.16,0.8,150,2755.88,13.77,-61.38,0.44
1.19,0.77,250,2752.83,13.76,-65.83,0.43
1.1,0.72,100,2751.74,13.76,-76.13,0.43
1.06,0.78,100,2741.84,13.74,-79.11,0.43
1.12,0.73,100,2737.38,13.74,-67.27,0.43
1.0,0.8,100,2735.18,13.73,-81.4,0.43
1.09,0.78,100,2735.01,13.73,-78.48,0.43
1.08,0.85,200,2732.57,13.73,-70.34,0.43
1.0,0.88,200,2731.47,13.73,-65.0,0.43
1.02,0.88,150,2701.84,13.68,-74.55,0.43
1.18,0.79,200,2701.24,13.68,-65.55,0.43
1.18,0.78,200,2701.24,13.68,-65.55,0.43
1.03,0.79,100,2700.36,13.68,-80.08,0.43
1.05,0.82,100,2690.03,13.66,-75.17,0.42
1.13,0.85,250,2688.83,13.66,-64.82,0.43
1.12,0.85,250,2688.83,13.66,-64.82,0.43
1.0,0.76,200,2688.26,13.66,-77.22,0.43
1.02,1.0,200,2681.16,13.65,-55.24,0.46
1.0,0.78,150,2679.32,13.65,-77.72,0.43
1.12,0.72,100,2678.27,13.64,-67.74,0.43
1.02,0.98,200,2676.95,13.64,-55.67,0.46
1.2,0.8,250,2676.51,13.64,-61.92,0.43
1.11,0.88,150,2674.87,13.64,-54.0,0.43
1.08,0.88,150,2672.73,13.64,-64.13,0.43
1.11,0.83,150,2667.85,13.63,-61.67,0.43
1.07,0.78,100,2662.79,13.62,-79.27,0.42
1.06,0.77,100,2658.4,13.61,-79.42,0.42
1.01,0.78,150,2657.85,13.61,-77.8,0.43
1.01,0.91,250,2654.71,13.61,-54.0,0.43
1.09,0.77,100,2651.86,13.6,-78.74,0.42
1.05,0.81,100,2650.85,13.6,-75.36,0.42
1.15,0.86,250,2649.23,13.6,-59.9,0.43
1.01,0.93,200,2647.69,13.6,-58.92,0.44
1.0,0.94,200,2641.06,13.59,-61.34,0.44
1.02,0.94,200,2634.61,13.58,-57.08,0.44
1.04,0.98,200,2634.57,13.58,-54.0,0.46
1.11,0.84,200,2627.98,13.57,-64.76,0.43
1.12,0.7,100,2618.13,13.55,-69.19,0.42
1.12,0.71,100,2615.99,13.55,-69.35,0.42
1.05,0.88,100,2613.36,13.54,-71.26,0.43
1.04,0.87,250,2608.47,13.53,-58.94,0.43
1.18,0.77,200,2608.45,13.53,-66.24,0.42
1.17,0.77,150,2606.57,13.53,-67.22,0.43
1.01,0.82,100,2601.31,13.52,-78.17,0.42
1.02,0.76,150,2600.58,13.52,-78.3,0.42
1.0,0.76,150,2595.81,13.51,-78.3,0.42
1.04,0.85,150,2588.98,13.5,-68.53,0.42
1.04,0.82,100,2584.45,13.49,-76.1,0.42
1.04,0.97,150,2582.81,13.49,-64.4,0.45
1.07,0.77,100,2582.23,13.49,-79.51,0.42
1.04,0.78,100,2581.58,13.49,-80.09,0.42
1.01,0.76,150,2575.23,13.48,-78.38,0.42
1.0,0.99,200,2572.76,13.48,-57.55,0.45
