buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.16,0.82,250,19770.91,22.58,-75.56,0.58
1.15,0.81,250,19770.91,22.58,-75.56,0.58
1.15,0.82,250,19770.91,22.58,-75.56,0.58
1.17,0.81,250,19770.91,22.58,-75.56,0.58
1.16,0.81,250,19770.91,22.58,-75.56,0.58
1.17,0.82,250,19770.91,22.58,-75.56,0.58
1.12,0.8,200,19745.29,22.58,-78.79,0.58
1.13,0.8,200,19745.29,22.58,-78.79,0.58
1.04,0.76,150,19560.26,22.53,-84.78,0.58
1.1,0.8,250,19529.43,22.52,-77.75,0.58
1.11,0.8,250,19529.43,22.52,-77.75,0.58
1.1,0.78,150,19504.17,22.52,-81.49,0.58
1.14,0.81,200,19474.58,22.51,-77.75,0.58
1.01,0.76,200,19423.71,22.5,-85.11,0.57
1.13,0.7,150,19383.86,22.49,-86.78,0.58
1.13,0.71,150,19383.86,22.49,-86.78,0.58
1.05,0.77,250,19349.52,22.48,-81.12,0.58
1.04,0.77,250,19349.52,22.48,-81.12,0.58
1.18,0.76,250,19255.82,22.46,-81.66,0.57
1.18,0.75,250,19255.82,22.46,-81.66,0.57
1.19,0.7,200,19245.62,22.46,-81.66,0.58
1.19,0.71,200,19245.62,22.46,-81.66,0.58
1.06,0.79,250,19222.47,22.45,-77.87,0.58
1.07,0.79,250,19222.47,22.45,-77.87,0.58
1.17,0.82,200,19217.09,22.45,-77.75,0.58
1.05,0.88,150,19178.27,22.44,-65.29,0.58
1.06,0.86,250,19172.99,22.44,-76.27,0.58
1.15,0.77,150,19113.86,22.42,-81.66,0.57
1.14,0.81,150,19112.87,22.42,-77.89,0.58
1.01,0.75,200,19096.96,22.42,-85.11,0.57
1.01,0.74,200,19096.96,22.42,-85.11,0.57
1.02,0.87,200,18992.87,22.39,-71.82,0.58
1.05,0.88,200,18992.71,22.39,-73.75,0.58
1.13,0.8,250,18945.01,22.38,-77.75,0.58
1.12,0.8,250,18945.01,22.38,-77.75,0.58
1.11,0.78,150,18943.59,22.38,-81.73,0.57
1.04,0.75,150,18938.17,22.38,-84.78,0.57
1.01,0.73,200,18904.69,22.37,-85.11,0.57
1.15,0.81,200,18891.8,22.37,-77.75,0.58
1.16,0.81,200,18891.8,22.37,-77.75,0.58
1.03,0.89,200,18878.5,22.37,-69.64,0.58
1.19,0.75,250,18869.79,22.36,-81.66,0.57
1.19,0.76,250,18869.79,22.36,-81.66,0.57
1.1,0.8,100,18760.4,22.34,-81.66,0.57
1.11,0.8,100,18725.01,22.33,-81.66,0.57
1.02,0.82,150,18696.08,22.32,-80.71,0.57
1.18,0.84,250,18683.82,22.32,-75.62,0.57
1.18,0.83,250,18683.82,22.32,-75.62,0.57
1.1,0.79,200,18642.93,22.31,-81.58,0.57
1.1,0.78,200,18642.93,22.31,-81.58,0.57
1.04,0.74,150,18619.54,22.3,-84.78,0.57
1.04,0.73,150,18619.54,22.3,-84.78,0.57
1.01,0.72,200,18587.98,22.29,-85.11,0.57
1.12,0.76,200,18439.66,22.26,-84.71,0.57
1.1,0.73,250,18439.66,22.26,-84.71,0.57
1.1,0.7,250,18439.66,22.26,-84.71,0.57
1.12,0.75,200,18439.66,22.26,-84.71,0.57
1.14,0.73,200,18439.66,22.26,-84.71,0.57
1.14,0.72,200,18439.66,22.26,-84.71,0.57
1.13,0.76,200,18439.66,22.26,-84.71,0.57
1.12,0.73,200,18439.66,22.26,-84.71,0.57
1.12,0.74,200,18439.66,22.26,-84.71,0.57
1.13,0.73,200,18439.66,22.26,-84.71,0.57
1.11,0.74,250,18439.66,22.26,-84.71,0.57
1.11,0.72,250,18439.66,22.26,-84.71,0.57
1.13,0.72,200,18439.66,22.26,-84.71,0.57
1.1,0.74,250,18439.66,22.26,-84.71,0.57
1.11,0.73,250,18439.66,22.26,-84.71,0.57
1.11,0.7,250,18439.66,22.26,-84.71,0.57
1.11,0.71,250,18439.66,22.26,-84.71,0.57
1.13,0.74,200,18439.66,22.26,-84.71,0.57
1.14,0.74,200,18439.66,22.26,-84.71,0.57
1.14,0.76,200,18439.66,22.26,-84.71,0.57
1.14,0.75,200,18439.66,22.26,-84.71,0.57
1.13,0.75,200,18439.66,22.26,-84.71,0.57
1.12,0.72,200,18439.66,22.26,-84.71,0.57
1.1,0.72,250,18439.66,22.26,-84.71,0.57
1.1,0.71,250,18439.66,22.26,-84.71,0.57
1.04,0.72,150,18432.05,22.25,-84.78,0.57
1.14,0.8,200,18409.97,22.25,-78.79,0.57
1.08,0.79,250,18386.61,22.24,-77.87,0.57
1.09,0.79,250,18386.61,22.24,-77.87,0.57
1.07,0.78,250,18318.86,22.22,-78.79,0.57
1.06,0.78,250,18318.86,22.22,-78.79,0.57
1.0,0.8,200,18307.2,22.22,-79.21,0.57
1.04,0.86,200,18302.38,22.22,-73.75,0.58
1.16,0.77,150,18189.18,22.19,-81.66,0.58
1.17,0.81,200,18103.13,22.17,-77.75,0.57
1.14,0.75,150,18097.07,22.17,-84.81,0.57
1.14,0.76,150,18097.07,22.17,-84.81,0.57
1.14,0.72,150,18097.07,22.17,-84.81,0.57
1.14,0.73,150,18097.07,22.17,-84.81,0.57
1.14,0.74,150,18097.07,22.17,-84.81,0.57
1.12,0.79,150,18015.14,22.15,-81.82,0.57
1.05,0.87,200,17917.66,22.12,-73.75,0.58
1.12,0.72,250,17887.69,22.11,-84.71,0.57
1.15,0.76,200,17887.69,22.11,-84.71,0.57
1.13,0.71,250,17887.69,22.11,-84.71,0.57
1.14,0.73,250,17887.69,22.11,-84.71,0.57
1.14,0.71,250,17887.69,22.11,-84.71,0.57
1.14,0.72,250,17887.69,22.11,-84.71,0.57
1.13,0.73,250,17887.69,22.11,-84.71,0.57
1.12,0.71,250,17887.69,22.11,-84.71,0.57
1.14,0.74,250,17887.69,22.11,-84.71,0.57
1.13,0.74,250,17887.69,22.11,-84.71,0.57
1.13,0.72,250,17887.69,22.11,-84.71,0.57
1.14,0.7,250,17887.69,22.11,-84.71,0.57
1.12,0.7,250,17887.69,22.11,-84.71,0.57
1.15,0.75,200,17887.69,22.11,-84.71,0.57
1.15,0.74,200,17887.69,22.11,-84.71,0.57
1.12,0.73,250,17887.69,22.11,-84.71,0.57
1.16,0.73,200,17887.69,22.11,-84.71,0.57
1.13,0.7,250,17887.69,22.11,-84.71,0.57
1.12,0.74,250,17887.69,22.11,-84.71,0.57
1.16,0.75,200,17887.69,22.11,-84.71,0.57
1.16,0.76,200,17887.69,22.11,-84.71,0.57
1.15,0.73,200,17887.69,22.11,-84.71,0.57
1.15,0.72,200,17887.69,22.11,-84.71,0.57
1.16,0.72,200,17887.69,22.11,-84.71,0.57
1.16,0.74,200,17887.69,22.11,-84.71,0.57
1.16,0.8,200,17858.89,22.11,-78.79,0.57
1.15,0.8,200,17858.89,22.11,-78.79,0.57
1.14,0.8,250,17663.55,22.05,-77.75,0.57
1.1,0.77,200,17652.19,22.05,-81.58,0.57
1.18,0.82,250,17600.61,22.04,-75.62,0.57
1.18,0.81,250,17600.61,22.04,-75.62,0.57
1.08,0.78,250,17522.09,22.02,-78.79,0.57
1.09,0.78,250,17522.09,22.02,-78.79,0.57
1.0,0.82,150,17456.0,22.0,-80.86,0.57
1.15,0.82,150,17328.53,21.96,-77.89,0.57
1.07,0.88,150,17296.32,21.96,-70.59,0.58
1.01,0.82,150,17271.06,21.95,-81.06,0.57
1.16,0.72,150,17247.74,21.94,-81.66,0.57
1.16,0.75,150,17247.74,21.94,-81.66,0.57
1.16,0.73,150,17247.74,21.94,-81.66,0.57
1.16,0.74,150,17247.74,21.94,-81.66,0.57
1.16,0.76,150,17247.74,21.94,-81.66,0.57
1.17,0.75,200,17140.71,21.91,-84.71,0.57
1.17,0.72,200,17140.71,21.91,-84.71,0.57
1.17,0.74,200,17140.71,21.91,-84.71,0.57
1.17,0.73,200,17140.71,21.91,-84.71,0.57
1.17,0.76,200,17140.71,21.91,-84.71,0.57
1.07,0.86,250,17131.63,21.91,-78.79,0.57
1.17,0.8,200,17113.1,21.91,-78.79,0.57
1.12,0.78,150,17057.58,21.89,-81.82,0.57
1.14,0.8,150,17029.94,21.88,-78.92,0.57
1.11,0.79,200,16999.12,21.88,-81.12,0.57
1.11,0.78,200,16999.12,21.88,-81.12,0.57
1.15,0.72,250,16988.76,21.87,-84.75,0.57
1.15,0.74,250,16988.76,21.87,-84.75,0.57
1.15,0.7,250,16988.76,21.87,-84.75,0.57
1.15,0.71,250,16988.76,21.87,-84.75,0.57
1.15,0.73,250,16988.76,21.87,-84.75,0.57
1.16,0.71,250,16988.76,21.87,-84.75,0.57
1.16,0.7,250,16988.76,21.87,-84.75,0.57
1.16,0.72,250,16988.76,21.87,-84.75,0.57
1.16,0.73,250,16988.76,21.87,-84.75,0.57
1.17,0.72,250,16988.76,21.87,-84.75,0.57
1.17,0.7,250,16988.76,21.87,-84.75,0.57
1.16,0.74,250,16988.76,21.87,-84.75,0.57
1.17,0.71,250,16988.76,21.87,-84.75,0.57
1.17,0.74,250,16988.76,21.87,-84.75,0.57
1.17,0.73,250,16988.76,21.87,-84.75,0.57
1.06,0.85,250,16895.42,21.85,-76.27,0.57
1.16,0.71,150,16835.54,21.83,-81.66,0.57
1.16,0.7,150,16835.54,21.83,-81.66,0.57
1.16,0.8,250,16775.81,21.81,-77.81,0.57
1.15,0.8,250,16775.81,21.81,-77.81,0.57
1.17,0.8,250,16775.81,21.81,-77.81,0.57
1.1,0.79,250,16741.9,21.8,-77.87,0.57
1.11,0.79,250,16741.9,21.8,-77.87,0.57
1.07,0.84,200,16726.35,21.8,-78.67,0.57
1.1,0.79,100,16691.74,21.79,-81.66,0.56
1.11,0.79,100,16660.23,21.78,-81.66,0.56
1.13,0.79,150,16645.92,21.78,-81.79,0.57
1.04,0.89,200,16634.07,21.77,-70.94,0.57
1.19,0.83,250,16569.46,21.76,-75.62,0.57
1.19,0.84,250,16569.46,21.76,-75.62,0.57
1.13,0.71,200,16530.37,21.74,-86.29,0.56
1.14,0.71,200,16530.37,21.74,-86.29,0.56
1.14,0.7,200,16530.37,21.74,-86.29,0.56
1.12,0.71,200,16530.37,21.74,-86.29,0.56
1.13,0.7,200,16530.37,21.74,-86.29,0.56
1.12,0.7,200,16530.37,21.74,-86.29,0.56
1.01,0.88,200,16466.69,21.73,-71.82,0.57
1.19,0.83,200,16415.99,21.71,-72.08,0.57
1.15,0.81,150,16323.47,21.69,-77.89,0.56
1.01,0.7,200,16306.63,21.68,-86.64,0.56
1.01,0.71,200,16306.63,21.68,-86.64,0.56
1.07,0.77,250,16298.63,21.68,-81.12,0.56
1.06,0.77,250,16298.63,21.68,-81.12,0.56
1.18,0.83,200,16266.25,21.67,-75.5,0.57
1.04,0.71,150,16246.52,21.66,-86.34,0.56
1.12,0.79,250,16240.48,21.66,-77.87,0.56
1.13,0.79,250,16240.48,21.66,-77.87,0.56
1.14,0.71,150,16223.07,21.66,-86.37,0.56
1.14,0.7,150,16223.07,21.66,-86.37,0.56
1.02,0.81,150,16112.99,21.63,-82.34,0.56
1.11,0.77,200,16095.27,21.62,-81.12,0.56
1.16,0.71,200,16035.25,21.6,-86.29,0.56
1.16,0.7,200,16035.25,21.6,-86.29,0.56
1.15,0.7,200,16035.25,21.6,-86.29,0.56
1.15,0.71,200,16035.25,21.6,-86.29,0.56
1.1,0.78,250,15954.3,21.58,-78.79,0.56
1.11,0.78,250,15954.3,21.58,-78.79,0.56
1.02,0.86,200,15901.21,21.56,-71.82,0.57
1.04,0.7,150,15898.61,21.56,-86.34,0.56
1.13,0.78,150,15760.74,21.52,-81.79,0.56
1.03,0.79,150,15714.74,21.51,-81.2,0.56
1.01,0.85,200,15628.7,21.48,-75.57,0.56
1.19,0.82,200,15625.52,21.48,-72.08,0.57
1.19,0.82,250,15608.18,21.48,-75.62,0.56
1.19,0.81,250,15608.18,21.48,-75.62,0.56
1.08,0.77,250,15589.25,21.47,-81.12,0.56
1.09,0.77,250,15589.25,21.47,-81.12,0.56
1.03,0.83,150,15588.73,21.47,-75.6,0.56
1.18,0.72,250,15570.08,21.47,-84.79,0.56
1.18,0.71,250,15570.08,21.47,-84.79,0.56
1.18,0.73,250,15570.08,21.47,-84.79,0.56
1.18,0.74,250,15570.08,21.47,-84.79,0.56
1.18,0.7,250,15570.08,21.47,-84.79,0.56
1.12,0.78,250,15476.33,21.44,-78.79,0.56
1.13,0.78,250,15476.33,21.44,-78.79,0.56
1.2,0.75,250,15474.05,21.44,-82.21,0.56
1.2,0.76,250,15474.05,21.44,-82.21,0.56
1.15,0.75,150,15455.15,21.43,-84.81,0.56
1.15,0.76,150,15455.15,21.43,-84.81,0.56
1.15,0.74,150,15455.15,21.43,-84.81,0.56
1.15,0.72,150,15455.15,21.43,-84.81,0.56
1.15,0.73,150,15455.15,21.43,-84.81,0.56
1.02,0.89,200,15450.33,21.43,-69.65,0.57
1.18,0.72,200,15413.53,21.42,-84.71,0.56
1.18,0.73,200,15413.53,21.42,-84.71,0.56
1.18,0.74,200,15413.53,21.42,-84.71,0.56
1.18,0.75,200,15413.53,21.42,-84.71,0.56
1.18,0.76,200,15413.53,21.42,-84.71,0.56
1.03,0.77,150,15377.37,21.41,-81.66,0.56
1.17,0.71,200,15365.2,21.41,-86.29,0.56
1.17,0.7,200,15365.2,21.41,-86.29,0.56
1.05,0.86,200,15340.56,21.4,-73.75,0.57
1.05,0.8,100,15279.57,21.38,-81.66,0.56
1.19,0.72,250,15257.56,21.37,-84.79,0.56
1.19,0.74,250,15257.56,21.37,-84.79,0.56
1.19,0.73,250,15257.56,21.37,-84.79,0.56
1.19,0.71,250,15257.56,21.37,-84.79,0.56
1.19,0.7,250,15257.56,21.37,-84.79,0.56
1.12,0.8,100,15184.48,21.35,-81.66,0.56
1.06,0.85,200,15148.46,21.34,-76.27,0.56
1.14,0.79,250,15140.99,21.34,-79.35,0.56
1.07,0.85,250,15095.3,21.32,-78.79,0.56
1.0,0.81,150,15043.33,21.31,-82.48,0.56
1.18,0.8,250,14932.63,21.27,-77.86,0.56
1.01,0.81,150,14883.81,21.26,-82.66,0.56
1.11,0.78,100,14840.93,21.24,-81.66,0.56
1.0,0.84,200,14798.08,21.23,-75.98,0.56
1.18,0.82,200,14760.47,21.22,-77.75,0.56
1.03,0.89,250,14739.27,21.21,-72.33,0.56
1.19,0.81,200,14718.67,21.21,-73.69,0.56
1.11,0.77,100,14691.29,21.2,-81.66,0.56
1.04,1.0,200,14673.75,21.19,-58.42,0.6
1.01,0.89,250,14570.42,21.16,-71.82,0.56
1.15,0.8,150,14542.95,21.15,-78.92,0.56
1.08,0.83,150,14469.8,21.13,-83.08,0.56
1.02,0.89,250,14465.47,21.13,-71.82,0.56
1.06,0.87,150,14448.66,21.12,-73.9,0.56
1.14,0.78,250,14428.25,21.11,-79.35,0.56
1.01,0.88,250,14407.82,21.11,-71.82,0.56
1.01,0.87,200,14404.79,21.11,-71.82,0.56
1.15,0.79,250,14379.32,21.1,-79.35,0.55
1.17,0.79,250,14379.32,21.1,-79.35,0.55
1.16,0.79,250,14379.32,21.1,-79.35,0.55
1.19,0.8,200,14259.14,21.06,-73.9,0.56
1.12,0.78,200,14193.42,21.04,-81.12,0.55
1.13,0.79,200,14193.42,21.04,-81.12,0.55
1.13,0.78,200,14193.42,21.04,-81.12,0.55
1.11,0.77,250,14193.42,21.04,-81.12,0.55
1.1,0.77,250,14193.42,21.04,-81.12,0.55
1.12,0.79,200,14193.42,21.04,-81.12,0.55
1.06,0.8,100,14111.86,21.01,-81.66,0.55
1.02,0.8,150,14062.67,20.99,-82.7,0.55
1.03,0.88,250,14020.5,20.98,-72.33,0.56
1.05,0.89,200,13940.75,20.95,-70.94,0.56
1.03,0.78,150,13916.1,20.95,-81.2,0.55
1.08,0.84,200,13909.4,20.94,-82.24,0.55
1.18,0.81,200,13903.51,20.94,-77.75,0.55
1.04,0.99,200,13891.03,20.94,-56.58,0.59
1.15,0.7,150,13853.22,20.93,-86.37,0.55
1.15,0.71,150,13853.22,20.93,-86.37,0.55
1.18,0.7,200,13815.89,20.91,-86.29,0.55
1.18,0.71,200,13815.89,20.91,-86.29,0.55
1.09,0.8,100,13791.15,20.9,-81.66,0.55
1.12,0.77,250,13767.87,20.9,-81.12,0.55
1.13,0.77,250,13767.87,20.9,-81.12,0.55
1.0,0.88,250,13711.35,20.88,-76.3,0.56
1.16,0.78,250,13702.2,20.87,-79.35,0.55
1.17,0.78,250,13702.2,20.87,-79.35,0.55
1.15,0.78,250,13702.2,20.87,-79.35,0.55
1.08,0.86,250,13701.19,20.87,-82.24,0.55
1.0,0.89,250,13690.62,20.87,-73.54,0.56
1.03,0.88,150,13599.97,20.84,-68.61,0.55
1.07,0.8,100,13529.01,20.82,-82.37,0.55
1.1,0.78,100,13523.67,20.81,-81.66,0.55
1.02,0.88,250,13522.68,20.81,-71.82,0.56
1.12,0.79,100,13508.03,20.81,-81.66,0.55
1.05,0.79,100,13492.76,20.8,-81.66,0.55
1.13,0.77,200,13437.88,20.78,-81.12,0.55
1.12,0.77,200,13437.88,20.78,-81.12,0.55
1.1,0.77,100,13263.08,20.72,-81.66,0.55
1.02,0.99,200,13259.63,20.72,-55.74,0.58
1.19,0.8,250,13240.52,20.72,-77.86,0.55
1.14,0.78,200,13231.67,20.71,-81.12,0.55
1.14,0.79,200,13231.67,20.71,-81.12,0.55
1.04,0.8,100,13231.54,20.71,-83.73,0.55
1.05,1.0,200,13222.72,20.71,-57.66,0.59
1.16,0.82,150,13170.24,20.69,-71.12,0.56
1.0,0.79,200,13157.65,20.69,-81.49,0.55
1.18,0.8,200,13141.9,20.68,-78.79,0.55
1.0,0.8,150,13128.28,20.68,-82.83,0.55
1.04,0.87,150,13047.44,20.65,-71.39,0.55
1.01,0.8,150,12988.94,20.63,-83.02,0.55
1.14,0.79,150,12985.32,20.63,-81.23,0.55
1.15,0.78,200,12834.75,20.57,-81.12,0.55
1.15,0.79,200,12834.75,20.57,-81.12,0.55
1.16,0.79,200,12834.75,20.57,-81.12,0.55
1.16,0.78,200,12834.75,20.57,-81.12,0.55
1.14,0.77,250,12834.75,20.57,-81.12,0.55
1.05,0.87,150,12803.1,20.56,-73.9,0.55
1.18,0.79,250,12797.89,20.56,-79.94,0.55
1.0,0.78,200,12783.9,20.56,-81.49,0.55
1.08,0.8,100,12754.84,20.54,-82.88,0.55
1.12,0.78,100,12719.79,20.53,-81.66,0.55
1.01,0.94,200,12676.1,20.52,-63.53,0.56
1.03,1.0,200,12666.83,20.51,-63.07,0.58
1.12,0.77,100,12654.95,20.51,-81.66,0.55
1.01,0.99,200,12636.7,20.5,-56.72,0.57
1.09,0.83,150,12628.07,20.5,-79.69,0.55
1.14,0.77,200,12526.96,20.46,-81.12,0.54
1.2,0.74,250,12508.43,20.45,-85.6,0.54
1.2,0.7,250,12508.43,20.45,-85.6,0.54
1.2,0.73,250,12508.43,20.45,-85.6,0.54
1.2,0.72,250,12508.43,20.45,-85.6,0.54
1.2,0.71,250,12508.43,20.45,-85.6,0.54
1.06,0.79,100,12460.71,20.44,-81.75,0.55
1.09,0.86,250,12437.8,20.43,-83.87,0.54
1.03,0.76,150,12430.17,20.43,-84.78,0.54
1.16,0.81,150,12404.98,20.42,-72.78,0.56
1.09,0.84,200,12301.73,20.38,-83.3,0.54
1.17,0.79,200,12297.61,20.38,-81.12,0.54
1.17,0.78,200,12297.61,20.38,-81.12,0.54
1.14,0.78,150,12293.63,20.38,-81.23,0.54
1.03,0.99,200,12277.44,20.37,-57.71,0.57
1.01,0.87,250,12269.23,20.37,-71.82,0.55
1.09,0.79,100,12267.53,20.37,-81.66,0.54
1.18,0.78,250,12194.73,20.34,-79.94,0.54
1.17,0.77,250,12188.34,20.34,-81.17,0.54
1.16,0.77,250,12188.34,20.34,-81.17,0.54
1.15,0.77,250,12188.34,20.34,-81.17,0.54
1.15,0.77,200,12151.03,20.32,-81.12,0.54
1.16,0.77,200,12151.03,20.32,-81.12,0.54
1.07,0.85,200,12149.96,20.32,-78.67,0.55
1.01,0.89,200,12083.12,20.3,-69.72,0.55
1.08,0.85,250,12070.25,20.29,-82.24,0.54
1.04,0.89,250,11991.58,20.26,-73.16,0.55
1.07,0.79,100,11945.58,20.24,-82.5,0.54
1.03,0.87,250,11939.01,20.24,-72.33,0.55
1.06,0.86,150,11878.77,20.22,-73.9,0.55
1.02,1.0,200,11869.47,20.21,-66.0,0.57
1.0,0.97,150,11819.18,20.19,-58.05,0.56
1.03,0.75,150,11711.58,20.15,-84.78,0.54
1.0,0.87,250,11675.43,20.14,-77.67,0.54
1.11,0.76,100,11675.17,20.14,-85.02,0.54
1.17,0.77,200,11642.28,20.13,-81.12,0.54
1.2,0.83,250,11625.27,20.12,-76.91,0.54
1.2,0.84,250,11625.27,20.12,-76.91,0.54
1.04,0.79,100,11555.98,20.09,-84.02,0.54
1.07,0.87,150,11543.49,20.09,-77.89,0.54
1.02,0.87,250,11514.57,20.07,-71.82,0.54
1.06,0.88,200,11492.78,20.07,-73.75,0.54
1.02,0.98,200,11474.8,20.06,-58.5,0.56
1.16,0.8,150,11430.03,20.04,-74.54,0.55
1.11,0.75,100,11424.55,20.04,-85.02,0.54
1.11,0.74,100,11424.55,20.04,-85.02,0.54
1.04,0.88,250,11405.91,20.03,-73.16,0.54
1.04,0.98,200,11377.31,20.02,-61.57,0.57
1.19,0.79,250,11346.07,20.01,-78.88,0.54
1.1,0.83,150,11335.39,20.0,-75.98,0.54
1.1,0.86,250,11322.34,20.0,-83.87,0.54
1.11,0.86,250,11322.34,20.0,-83.87,0.54
1.03,0.74,150,11297.14,19.99,-84.78,0.54
1.01,0.86,200,11262.62,19.97,-75.57,0.54
1.08,0.79,100,11261.35,19.97,-83.01,0.54
1.03,0.73,150,11228.65,19.96,-84.78,0.54
1.05,0.89,250,11217.46,19.96,-73.75,0.54
1.15,0.79,150,11085.54,19.9,-81.23,0.54
1.03,0.72,150,11014.25,19.87,-84.78,0.54
1.04,0.97,150,10997.26,19.86,-55.32,0.56
1.11,0.73,100,10968.86,19.85,-85.02,0.54
1.09,0.85,250,10956.16,19.85,-83.87,0.54
1.2,0.82,250,10949.11,19.84,-76.91,0.54
1.2,0.81,250,10949.11,19.84,-76.91,0.54
1.0,0.99,200,10917.98,19.83,-59.08,0.56
1.03,0.98,200,10900.02,19.82,-60.44,0.56
1.19,0.79,200,10899.35,19.82,-78.88,0.54
1.19,0.78,200,10899.35,19.82,-78.88,0.54
1.11,0.71,100,10862.83,19.81,-86.56,0.54
1.13,0.86,250,10861.18,19.81,-79.69,0.53
1.12,0.86,250,10861.18,19.81,-79.69,0.53
1.18,0.77,250,10846.21,19.8,-81.21,0.53
1.06,0.87,200,10840.02,19.8,-73.75,0.54
1.11,0.88,150,10828.85,19.79,-60.02,0.54
1.19,0.78,250,10810.8,19.79,-78.89,0.53
1.02,0.83,150,10805.64,19.78,-80.71,0.53
1.05,0.99,200,10796.25,19.78,-55.53,0.57
1.01,0.98,200,10751.8,19.76,-57.39,0.55
1.04,0.86,150,10725.06,19.75,-71.39,0.54
1.11,0.72,100,10701.85,19.74,-85.38,0.53
1.05,0.88,250,10669.28,19.73,-73.75,0.54
1.11,0.7,100,10651.61,19.72,-86.82,0.53
1.17,0.77,150,10622.99,19.71,-81.66,0.54
1.03,0.97,150,10591.63,19.69,-56.81,0.55
1.02,0.94,200,10586.62,19.69,-63.53,0.54
1.1,0.84,200,10565.91,19.68,-79.69,0.53
1.0,0.91,250,10539.2,19.67,-69.9,0.54
1.05,0.86,150,10523.88,19.66,-73.9,0.53
1.15,0.78,150,10494.28,19.65,-81.23,0.53
1.01,0.93,200,10430.04,19.62,-64.11,0.54
1.0,0.94,200,10410.04,19.61,-63.53,0.54
1.08,0.88,150,10399.16,19.61,-74.53,0.54
1.1,0.76,100,10370.97,19.6,-84.94,0.53
1.0,0.83,150,10361.12,19.59,-80.86,0.53
1.02,0.79,150,10336.93,19.58,-83.31,0.53
1.19,0.77,200,10317.93,19.57,-80.0,0.53
1.06,0.85,150,10301.04,19.57,-73.9,0.53
1.02,0.8,100,10157.04,19.5,-88.71,0.53
1.01,0.8,100,10157.04,19.5,-88.71,0.53
1.12,0.76,100,10139.69,19.49,-84.83,0.53
1.14,0.86,250,10123.64,19.49,-79.69,0.53
1.08,0.85,200,10099.16,19.48,-82.24,0.53
1.01,1.0,200,10085.14,19.47,-68.46,0.56
1.01,0.91,250,10075.55,19.47,-64.07,0.53
1.17,0.74,150,10071.02,19.46,-81.66,0.53
1.17,0.73,150,10071.02,19.46,-81.66,0.53
1.2,0.75,200,10071.02,19.46,-81.66,0.53
1.2,0.76,200,10071.02,19.46,-81.66,0.53
1.2,0.72,200,10071.02,19.46,-81.66,0.53
1.17,0.76,150,10071.02,19.46,-81.66,0.53
1.17,0.72,150,10071.02,19.46,-81.66,0.53
1.17,0.75,150,10071.02,19.46,-81.66,0.53
1.2,0.73,200,10071.02,19.46,-81.66,0.53
1.2,0.74,200,10071.02,19.46,-81.66,0.53
1.12,0.75,100,10031.11,19.45,-84.83,0.53
1.12,0.74,100,10031.11,19.45,-84.83,0.53
1.11,0.83,150,10023.93,19.44,-76.29,0.53
1.09,0.88,150,9983.02,19.42,-71.89,0.53
1.01,0.83,150,9978.84,19.42,-81.06,0.53
1.11,0.85,250,9972.52,19.42,-83.87,0.53
1.1,0.85,250,9972.52,19.42,-83.87,0.53
1.1,0.74,100,9934.56,19.4,-84.94,0.53
1.1,0.75,100,9934.56,19.4,-84.94,0.53
1.1,0.88,150,9925.24,19.4,-66.63,0.53
1.0,0.98,200,9904.61,19.39,-57.47,0.55
1.0,0.88,200,9904.48,19.39,-76.99,0.53
1.12,0.73,100,9833.67,19.35,-84.83,0.53
1.17,0.71,150,9829.35,19.35,-81.66,0.53
1.2,0.71,200,9829.35,19.35,-81.66,0.53
1.17,0.7,150,9829.35,19.35,-81.66,0.53
1.2,0.7,200,9829.35,19.35,-81.66,0.53
1.01,0.92,200,9821.7,19.35,-69.89,0.53
1.02,0.97,200,9818.82,19.35,-63.53,0.54
1.04,0.87,250,9709.83,19.3,-73.16,0.53
1.03,0.94,200,9703.23,19.29,-63.52,0.54
1.02,0.88,150,9684.92,19.29,-77.32,0.53
1.0,0.79,150,9648.35,19.27,-83.44,0.53
1.09,0.88,100,9629.81,19.26,-68.52,0.53
1.19,0.77,250,9614.07,19.25,-81.21,0.53
1.12,0.72,100,9594.05,19.24,-85.19,0.53
1.12,0.85,250,9565.85,19.23,-79.69,0.53
1.13,0.85,250,9565.85,19.23,-79.69,0.53
1.01,0.79,150,9545.66,19.22,-83.62,0.53
1.15,0.86,250,9518.64,19.21,-74.49,0.52
1.0,0.97,200,9514.79,19.21,-63.53,0.54
1.1,0.71,100,9497.68,19.2,-86.49,0.53
1.07,0.86,150,9486.78,19.19,-77.89,0.53
1.16,0.79,150,9473.85,19.19,-78.16,0.53
1.03,0.71,150,9443.32,19.17,-86.34,0.53
1.11,0.84,200,9439.32,19.17,-79.69,0.52
1.18,0.79,200,9437.38,19.17,-81.12,0.52
1.18,0.78,200,9437.38,19.17,-81.12,0.52
1.04,0.94,200,9416.45,19.16,-63.52,0.54
1.05,0.88,100,9349.85,19.13,-68.67,0.52
1.12,0.88,150,9345.51,19.12,-58.88,0.53
1.1,0.7,100,9312.76,19.11,-86.75,0.53
1.04,0.85,150,9299.28,19.1,-71.39,0.52
1.2,0.8,250,9283.7,19.09,-79.04,0.52
1.06,0.86,200,9275.25,19.09,-73.75,0.53
1.03,0.8,100,9217.08,19.06,-89.34,0.53
1.1,0.73,100,9141.02,19.02,-84.94,0.52
1.05,0.85,150,9124.6,19.02,-73.9,0.52
1.12,0.71,100,9105.13,19.01,-86.39,0.52
