buy,sell,ma,total_ret,cagr,max_dd,sharpe
1.18,0.86,60,-11.11,-1.17,-21.2,-1.07
1.17,0.85,60,-11.11,-1.17,-21.2,-1.07
1.17,0.86,60,-11.11,-1.17,-21.2,-1.07
1.17,0.88,60,-11.11,-1.17,-21.2,-1.07
1.04,0.93,200,-11.27,-1.19,-74.94,0.03
1.04,0.94,240,-11.29,-1.19,-75.71,0.05
1.14,0.91,60,-11.3,-1.19,-47.57,-0.24
1.01,0.96,200,-11.36,-1.2,-76.37,0.03
1.16,0.98,60,-11.42,-1.21,-15.27,-1.04
1.05,0.86,250,-11.5,-1.21,-76.22,0.07
1.2,0.89,200,-11.55,-1.22,-14.59,-1.78
1.2,0.9,200,-11.55,-1.22,-14.59,-1.78
1.2,0.91,200,-11.55,-1.22,-14.59,-1.78
1.16,0.93,60,-11.67,-1.23,-26.37,-0.58
1.0,0.94,200,-11.69,-1.24,-77.55,0.05
1.0,0.86,250,-11.83,-1.25,-78.29,0.07
1.06,0.88,240,-11.83,-1.25,-73.97,0.06
1.02,0.94,180,-11.91,-1.26,-76.52,0.03
1.12,0.84,120,-11.92,-1.26,-80.54,0.03
1.12,0.85,120,-11.92,-1.26,-80.54,0.03
1.12,0.86,120,-11.92,-1.26,-80.54,0.03
1.13,0.86,180,-11.94,-1.26,-77.44,0.02
1.06,0.97,240,-11.95,-1.26,-70.97,0.01
1.16,1.0,120,-11.96,-1.27,-22.96,-0.49
1.17,1.0,120,-11.96,-1.27,-22.96,-0.49
1.18,0.74,60,-11.99,-1.27,-26.23,-0.96
1.18,0.73,60,-11.99,-1.27,-26.23,-0.96
1.18,0.72,60,-11.99,-1.27,-26.23,-0.96
1.18,0.75,60,-11.99,-1.27,-26.23,-0.96
1.18,0.83,60,-11.99,-1.27,-26.23,-0.96
1.18,0.84,60,-11.99,-1.27,-26.23,-0.96
1.18,0.71,60,-11.99,-1.27,-26.23,-0.96
1.18,0.82,60,-11.99,-1.27,-26.23,-0.96
1.18,0.81,60,-11.99,-1.27,-26.23,-0.96
1.17,0.74,60,-11.99,-1.27,-26.23,-0.96
1.17,0.75,60,-11.99,-1.27,-26.23,-0.96
1.17,0.76,60,-11.99,-1.27,-26.23,-0.96
1.17,0.77,60,-11.99,-1.27,-26.23,-0.96
1.17,0.78,60,-11.99,-1.27,-26.23,-0.96
1.17,0.79,60,-11.99,-1.27,-26.23,-0.96
1.17,0.84,60,-11.99,-1.27,-26.23,-0.96
1.17,0.73,60,-11.99,-1.27,-26.23,-0.96
1.18,0.76,60,-11.99,-1.27,-26.23,-0.96
1.17,0.72,60,-11.99,-1.27,-26.23,-0.96
1.17,0.71,60,-11.99,-1.27,-26.23,-0.96
1.18,0.79,60,-11.99,-1.27,-26.23,-0.96
1.18,0.78,60,-11.99,-1.27,-26.23,-0.96
1.18,0.8,60,-11.99,-1.27,-26.23,-0.96
1.17,0.8,60,-11.99,-1.27,-26.23,-0.96
1.17,0.82,60,-11.99,-1.27,-26.23,-0.96
1.17,0.81,60,-11.99,-1.27,-26.23,-0.96
1.17,0.83,60,-11.99,-1.27,-26.23,-0.96
1.18,0.77,60,-11.99,-1.27,-26.23,-0.96
1.11,0.87,60,-12.01,-1.27,-81.17,0.02
1.11,0.88,60,-12.01,-1.27,-81.17,0.02
1.11,0.85,60,-12.01,-1.27,-81.17,0.02
1.11,0.86,60,-12.01,-1.27,-81.17,0.02
1.2,0.88,200,-12.06,-1.28,-15.08,-1.8
1.04,0.82,180,-12.06,-1.28,-80.32,0.11
1.12,1.0,120,-12.06,-1.28,-50.81,-0.14
1.2,0.87,200,-12.06,-1.28,-15.08,-1.8
1.01,0.86,180,-12.09,-1.28,-84.48,0.1
1.18,0.98,120,-12.09,-1.28,-21.36,-0.6
1.12,0.89,200,-12.11,-1.28,-75.86,0.03
1.0,0.9,180,-12.24,-1.3,-84.06,0.09
1.2,0.86,200,-12.28,-1.3,-15.29,-1.81
1.14,0.97,60,-12.29,-1.3,-25.51,-0.5
1.01,0.86,240,-12.32,-1.31,-78.83,0.07
1.16,0.97,250,-12.34,-1.31,-57.13,-0.18
1.15,0.98,60,-12.43,-1.32,-21.56,-0.81
1.14,0.9,60,-12.46,-1.32,-47.79,-0.25
1.08,0.89,180,-12.53,-1.33,-73.97,0.06
1.11,0.91,60,-12.58,-1.34,-63.64,-0.09
1.14,0.87,200,-12.59,-1.34,-75.82,-0.01
1.14,0.88,200,-12.59,-1.34,-75.82,-0.01
1.16,0.96,250,-12.6,-1.34,-57.13,-0.18
1.07,0.87,120,-12.65,-1.34,-77.18,0.05
1.14,0.87,180,-12.74,-1.35,-74.26,0.01
1.1,0.92,60,-12.79,-1.36,-65.45,-0.03
1.05,0.87,180,-12.84,-1.36,-76.22,0.06
1.06,0.87,180,-12.84,-1.36,-76.22,0.06
1.12,0.89,60,-12.85,-1.37,-61.28,-0.13
1.15,0.94,60,-12.88,-1.37,-25.32,-0.55
1.03,0.93,200,-12.95,-1.38,-76.8,0.03
1.14,1.0,60,-12.99,-1.38,-24.75,-0.69
1.18,0.97,120,-13.02,-1.38,-21.36,-0.61
1.04,0.88,120,-13.04,-1.39,-77.71,0.07
1.06,0.94,180,-13.09,-1.39,-71.34,0.02
1.06,0.94,200,-13.09,-1.39,-71.34,0.02
1.05,0.94,180,-13.09,-1.39,-71.34,0.02
1.06,0.95,200,-13.09,-1.39,-71.34,0.02
1.06,0.87,200,-13.15,-1.4,-75.54,0.06
1.14,0.89,120,-13.17,-1.4,-71.3,-0.0
1.05,0.86,200,-13.21,-1.41,-76.22,0.06
1.11,0.86,180,-13.22,-1.41,-78.17,0.04
1.16,0.95,250,-13.34,-1.42,-57.13,-0.18
1.01,0.87,200,-13.34,-1.42,-80.27,0.07
1.08,0.96,200,-13.54,-1.44,-67.76,-0.0
1.1,0.88,180,-13.6,-1.45,-76.6,0.04
1.2,0.85,200,-13.61,-1.45,-16.58,-1.83
1.2,0.82,200,-13.61,-1.45,-16.58,-1.83
1.2,0.83,200,-13.61,-1.45,-16.58,-1.83
1.2,0.84,200,-13.61,-1.45,-16.58,-1.83
1.03,0.82,180,-13.66,-1.46,-81.55,0.11
1.08,1.0,60,-13.84,-1.48,-39.98,-0.3
1.19,1.0,180,-13.91,-1.49,-21.36,-0.54
1.19,0.99,180,-13.94,-1.49,-21.39,-0.53
1.05,0.94,240,-13.98,-1.49,-75.71,0.04
1.15,0.97,240,-14.03,-1.5,-60.53,-0.15
1.14,0.96,60,-14.07,-1.5,-27.02,-0.52
1.06,0.97,250,-14.1,-1.51,-73.23,-0.0
1.15,0.96,240,-14.19,-1.52,-60.53,-0.15
1.2,0.78,200,-14.25,-1.53,-20.52,-1.57
1.2,0.79,200,-14.25,-1.53,-20.52,-1.57
1.05,0.94,250,-14.35,-1.54,-75.09,0.03
1.03,0.85,240,-14.41,-1.54,-77.19,0.07
1.02,0.85,240,-14.41,-1.54,-77.19,0.07
1.01,0.85,250,-14.41,-1.54,-77.19,0.07
1.02,0.85,250,-14.41,-1.54,-77.19,0.07
1.09,0.9,200,-14.43,-1.55,-73.97,0.05
1.2,0.81,200,-14.57,-1.56,-17.51,-1.82
1.14,0.89,60,-14.62,-1.57,-49.07,-0.27
1.07,0.88,200,-14.64,-1.57,-75.54,0.05
1.15,0.93,60,-14.67,-1.57,-26.37,-0.47
1.12,0.95,180,-14.69,-1.58,-66.12,-0.02
1.2,0.8,200,-14.71,-1.58,-17.64,-1.83
1.01,0.86,200,-14.75,-1.58,-79.41,0.07
1.17,0.99,120,-14.78,-1.59,-25.43,-0.53
1.16,0.99,120,-14.78,-1.59,-25.43,-0.53
1.09,0.9,180,-14.79,-1.59,-75.09,0.04
1.0,0.94,240,-14.8,-1.59,-77.29,0.05
1.19,0.89,120,-14.87,-1.6,-37.92,-0.45
1.16,0.92,60,-14.94,-1.61,-37.77,-0.47
1.18,0.96,120,-15.0,-1.61,-22.85,-0.57
1.14,0.86,200,-15.01,-1.61,-76.49,-0.02
1.03,0.89,120,-15.06,-1.62,-85.18,0.09
1.11,0.9,60,-15.22,-1.64,-64.74,-0.1
1.03,0.85,250,-15.28,-1.64,-77.19,0.07
1.1,1.0,60,-15.28,-1.64,-37.36,-0.36
1.07,0.95,180,-15.33,-1.65,-68.43,0.0
1.01,0.82,180,-15.42,-1.66,-86.61,0.12
1.03,0.93,240,-15.45,-1.66,-77.46,0.03
1.19,0.96,180,-15.53,-1.67,-22.85,-0.51
1.18,0.95,120,-15.53,-1.67,-22.85,-0.51
1.19,0.98,180,-15.53,-1.67,-22.85,-0.51
1.19,0.97,180,-15.53,-1.67,-22.85,-0.51
1.19,0.91,120,-15.54,-1.67,-18.65,-0.95
1.11,0.99,120,-15.57,-1.68,-52.03,-0.14
1.14,0.88,120,-15.58,-1.68,-72.09,-0.01
1.19,0.88,120,-15.61,-1.68,-38.45,-0.46
1.08,0.89,200,-15.63,-1.69,-73.97,0.05
1.09,1.0,60,-15.65,-1.69,-40.17,-0.34
1.13,1.0,60,-15.68,-1.69,-28.88,-0.59
1.12,0.82,180,-15.74,-1.7,-81.75,0.03
1.12,0.85,180,-15.74,-1.7,-81.75,0.03
1.12,0.84,180,-15.74,-1.7,-81.75,0.03
1.12,0.83,180,-15.74,-1.7,-81.75,0.03
1.11,0.9,200,-15.83,-1.71,-75.09,0.03
1.05,0.89,120,-15.97,-1.72,-77.08,0.06
1.17,0.98,120,-15.98,-1.73,-25.43,-0.53
1.16,0.98,120,-15.98,-1.73,-25.43,-0.53
1.1,0.87,180,-16.0,-1.73,-77.25,0.03
1.09,0.83,120,-16.0,-1.73,-84.0,0.04
1.1,0.83,120,-16.0,-1.73,-84.0,0.04
1.01,0.88,180,-16.03,-1.73,-82.26,0.07
1.09,0.97,60,-16.04,-1.73,-40.36,-0.22
1.07,0.99,120,-16.09,-1.74,-48.27,-0.12
1.15,0.95,240,-16.14,-1.74,-60.53,-0.16
1.0,0.93,180,-16.22,-1.75,-78.61,0.04
1.01,0.91,240,-16.27,-1.76,-77.68,0.04
1.14,0.86,180,-16.28,-1.76,-75.3,-0.0
1.03,0.93,250,-16.31,-1.76,-77.46,0.03
1.09,0.89,180,-16.33,-1.77,-75.09,0.04
1.03,0.96,60,-16.45,-1.78,-58.16,-0.08
1.14,0.99,60,-16.63,-1.8,-25.32,-0.72
1.19,0.87,120,-16.65,-1.8,-39.21,-0.47
1.04,0.85,250,-16.7,-1.81,-77.19,0.06
1.04,0.85,240,-16.7,-1.81,-77.19,0.06
1.17,0.96,240,-16.74,-1.82,-53.45,-0.25
1.17,0.97,240,-16.74,-1.82,-53.45,-0.25
1.17,0.95,250,-16.74,-1.82,-53.45,-0.25
1.17,0.96,250,-16.74,-1.82,-53.45,-0.25
1.17,0.97,250,-16.74,-1.82,-53.45,-0.25
1.17,0.95,240,-16.74,-1.82,-53.45,-0.25
1.19,0.9,120,-16.78,-1.82,-19.28,-0.98
1.0,0.92,250,-16.79,-1.82,-77.82,0.04
1.15,1.0,120,-16.87,-1.83,-35.32,-0.42
1.11,0.95,180,-17.01,-1.85,-65.05,-0.02
1.01,0.93,200,-17.09,-1.86,-77.9,0.02
1.0,0.89,180,-17.11,-1.86,-84.56,0.07
1.05,0.93,200,-17.14,-1.86,-74.94,0.01
1.07,0.97,240,-17.18,-1.87,-70.59,-0.02
1.16,0.91,60,-17.18,-1.87,-38.83,-0.5
1.02,0.92,240,-17.2,-1.87,-77.93,0.03
1.02,0.92,250,-17.2,-1.87,-77.93,0.03
1.16,0.94,250,-17.21,-1.87,-59.04,-0.17
1.19,1.0,200,-17.22,-1.87,-40.89,-0.4
1.08,0.95,60,-17.23,-1.87,-48.1,-0.18
1.07,0.97,60,-17.23,-1.87,-43.13,-0.19
1.07,0.94,200,-17.24,-1.87,-71.34,0.0
1.07,0.95,200,-17.24,-1.87,-71.34,0.0
1.07,0.87,200,-17.3,-1.88,-75.54,0.05
1.12,0.88,200,-17.42,-1.9,-77.32,0.02
1.0,0.9,200,-17.42,-1.9,-83.74,0.07
1.03,0.88,120,-17.42,-1.9,-85.59,0.09
1.17,0.97,120,-17.46,-1.9,-26.73,-0.54
1.16,0.97,120,-17.46,-1.9,-26.73,-0.54
1.12,1.0,60,-17.57,-1.91,-31.66,-0.54
1.08,0.95,180,-17.59,-1.92,-68.18,-0.0
1.16,0.9,60,-17.67,-1.92,-38.83,-0.5
1.04,0.93,250,-17.71,-1.93,-77.46,0.03
1.04,0.93,240,-17.71,-1.93,-77.46,0.03
1.03,0.93,180,-17.76,-1.94,-77.48,0.01
1.17,1.0,250,-17.77,-1.94,-47.93,-0.27
1.17,0.99,250,-17.77,-1.94,-47.93,-0.27
1.17,0.99,240,-17.77,-1.94,-47.93,-0.27
1.17,1.0,240,-17.77,-1.94,-47.93,-0.27
1.17,0.98,240,-17.77,-1.94,-47.93,-0.27
1.17,0.98,250,-17.77,-1.94,-47.93,-0.27
1.05,0.96,60,-17.79,-1.94,-51.53,-0.17
1.1,0.97,60,-17.86,-1.95,-39.26,-0.29
1.14,0.95,60,-17.89,-1.95,-30.39,-0.55
1.1,0.82,120,-18.05,-1.97,-84.39,0.04
1.09,0.82,120,-18.05,-1.97,-84.39,0.04
1.12,0.87,200,-18.1,-1.98,-77.32,0.02
1.14,0.98,60,-18.11,-1.98,-26.65,-0.74
1.15,0.92,60,-18.16,-1.98,-37.77,-0.4
1.11,1.0,60,-18.19,-1.99,-36.49,-0.48
1.13,0.97,60,-18.21,-1.99,-30.54,-0.48
1.05,0.88,120,-18.3,-2.0,-77.71,0.05
1.0,0.9,240,-18.44,-2.02,-82.01,0.06
1.14,0.97,250,-18.44,-2.02,-60.53,-0.16
1.11,0.83,120,-18.59,-2.04,-84.5,0.03
1.12,0.99,120,-18.7,-2.05,-50.81,-0.18
1.06,0.87,240,-18.71,-2.05,-75.54,0.04
1.16,0.89,60,-18.91,-2.07,-39.29,-0.52
1.14,0.96,250,-18.97,-2.08,-60.53,-0.16
1.14,0.87,120,-19.0,-2.08,-73.22,-0.02
1.09,0.96,60,-19.04,-2.09,-42.26,-0.24
1.13,0.85,60,-19.1,-2.1,-79.08,-0.07
1.13,0.86,60,-19.1,-2.1,-79.08,-0.07
1.13,0.88,60,-19.1,-2.1,-79.08,-0.07
1.13,0.87,60,-19.1,-2.1,-79.08,-0.07
1.18,0.94,120,-19.11,-2.1,-25.98,-0.52
1.11,0.89,200,-19.13,-2.1,-75.09,0.02
1.04,0.87,120,-19.17,-2.11,-78.61,0.05
1.07,0.89,240,-19.22,-2.11,-73.97,0.04
1.07,0.9,240,-19.22,-2.11,-73.97,0.04
1.05,0.85,240,-19.22,-2.11,-77.19,0.05
1.11,0.89,60,-19.28,-2.12,-66.42,-0.12
1.14,0.97,240,-19.33,-2.12,-63.88,-0.13
1.13,0.86,120,-19.39,-2.13,-80.54,0.0
1.13,0.84,120,-19.39,-2.13,-80.54,0.0
1.13,0.85,120,-19.39,-2.13,-80.54,0.0
1.19,0.95,180,-19.48,-2.14,-25.98,-0.52
1.14,0.96,200,-19.52,-2.15,-63.88,-0.11
1.17,0.96,120,-19.55,-2.15,-27.22,-0.53
1.16,0.96,120,-19.55,-2.15,-27.22,-0.53
1.09,0.96,200,-19.74,-2.17,-69.01,-0.03
1.12,0.93,180,-19.77,-2.18,-66.12,-0.04
1.12,0.94,180,-19.77,-2.18,-66.12,-0.04
1.1,0.95,180,-19.94,-2.2,-65.05,-0.03
1.14,0.96,240,-19.96,-2.2,-63.88,-0.12
1.19,0.85,120,-20.03,-2.21,-41.68,-0.5
1.18,1.0,180,-20.03,-2.21,-29.27,-0.54
1.19,0.84,120,-20.03,-2.21,-41.68,-0.5
1.19,0.86,120,-20.03,-2.21,-41.68,-0.5
1.18,0.99,180,-20.07,-2.22,-29.31,-0.52
1.07,0.96,60,-20.14,-2.22,-45.13,-0.21
1.0,0.89,240,-20.19,-2.23,-82.4,0.05
1.05,0.93,240,-20.2,-2.23,-77.46,0.02
1.15,0.99,120,-20.23,-2.23,-35.32,-0.45
1.05,0.97,60,-20.29,-2.24,-49.79,-0.19
1.1,0.91,60,-20.32,-2.25,-68.43,-0.06
1.06,0.86,200,-20.39,-2.25,-76.22,0.04
1.16,0.95,120,-20.41,-2.26,-28.0,-0.43
1.17,0.95,120,-20.41,-2.26,-28.0,-0.43
1.12,0.87,60,-20.42,-2.26,-81.17,-0.04
1.12,0.86,60,-20.42,-2.26,-81.17,-0.04
1.12,0.88,60,-20.42,-2.26,-81.17,-0.04
1.12,0.85,60,-20.42,-2.26,-81.17,-0.04
1.14,1.0,120,-20.45,-2.26,-40.65,-0.28
1.17,0.94,250,-20.46,-2.26,-55.53,-0.22
1.06,0.86,180,-20.48,-2.27,-77.18,0.04
1.05,0.86,180,-20.48,-2.27,-77.18,0.04
1.08,0.99,60,-20.54,-2.27,-40.51,-0.34
1.11,0.82,180,-20.55,-2.27,-81.17,0.02
1.07,0.96,240,-20.58,-2.28,-71.8,-0.01
1.11,0.82,120,-20.58,-2.28,-84.87,0.03
1.15,0.97,250,-20.67,-2.29,-60.53,-0.19
1.08,0.88,200,-20.74,-2.3,-75.54,0.03
1.07,0.88,180,-20.74,-2.3,-75.54,0.03
1.13,1.0,120,-20.76,-2.3,-50.81,-0.21
1.07,0.88,60,-20.77,-2.3,-82.09,0.02
1.1,0.96,60,-20.8,-2.3,-39.26,-0.31
1.06,0.93,180,-20.9,-2.32,-73.92,-0.01
1.05,0.93,180,-20.9,-2.32,-73.92,-0.01
1.18,0.93,120,-20.95,-2.32,-25.98,-0.54
1.19,0.93,180,-20.95,-2.32,-25.98,-0.54
1.19,0.94,180,-20.95,-2.32,-25.98,-0.54
1.18,0.92,120,-20.95,-2.32,-25.98,-0.54
1.06,0.87,250,-21.03,-2.33,-75.54,0.03
1.01,0.93,180,-21.06,-2.34,-79.85,0.01
1.13,0.96,60,-21.14,-2.35,-33.02,-0.52
1.1,0.86,180,-21.15,-2.35,-78.17,0.02
1.15,0.96,250,-21.18,-2.35,-60.53,-0.19
1.12,0.97,60,-21.2,-2.35,-30.62,-0.47
1.08,0.83,120,-21.2,-2.35,-83.28,0.03
1.15,0.91,60,-21.22,-2.36,-38.83,-0.43
1.01,0.98,250,-21.29,-2.37,-63.73,-0.02
1.02,0.93,180,-21.35,-2.37,-79.04,0.0
1.14,0.95,250,-21.4,-2.38,-60.53,-0.18
1.1,0.99,60,-21.45,-2.38,-38.31,-0.4
1.09,0.99,60,-21.48,-2.39,-40.85,-0.37
1.12,0.86,200,-21.52,-2.39,-77.95,0.0
1.07,0.87,60,-21.55,-2.4,-82.09,0.02
1.05,0.85,250,-21.57,-2.4,-77.19,0.04
1.09,0.89,200,-21.68,-2.41,-73.97,0.03
1.07,0.88,240,-21.74,-2.42,-73.97,0.03
1.15,0.94,240,-21.88,-2.44,-63.23,-0.16
1.14,0.89,240,-22.04,-2.46,-74.26,-0.08
1.14,0.9,240,-22.04,-2.46,-74.26,-0.08
1.07,0.9,250,-22.09,-2.46,-73.97,0.02
1.07,0.89,250,-22.09,-2.46,-73.97,0.02
1.02,0.85,180,-22.1,-2.47,-81.19,0.05
1.16,0.9,200,-22.15,-2.47,-69.45,-0.11
1.15,0.89,180,-22.15,-2.47,-69.45,-0.11
1.15,0.9,180,-22.15,-2.47,-69.45,-0.11
1.16,0.89,200,-22.15,-2.47,-69.45,-0.11
1.19,0.77,120,-22.16,-2.47,-51.59,-0.43
1.19,0.72,120,-22.16,-2.47,-51.59,-0.43
1.19,0.71,120,-22.16,-2.47,-51.59,-0.43
1.19,0.78,120,-22.16,-2.47,-51.59,-0.43
1.19,0.79,120,-22.16,-2.47,-51.59,-0.43
1.19,0.81,120,-22.16,-2.47,-51.59,-0.43
1.19,0.8,120,-22.16,-2.47,-51.59,-0.43
1.19,0.75,120,-22.16,-2.47,-51.59,-0.43
1.19,0.73,120,-22.16,-2.47,-51.59,-0.43
1.19,0.74,120,-22.16,-2.47,-51.59,-0.43
1.19,0.76,120,-22.16,-2.47,-51.59,-0.43
1.19,0.7,120,-22.16,-2.47,-51.59,-0.43
1.06,0.97,60,-22.24,-2.48,-49.79,-0.21
1.07,0.85,120,-22.25,-2.48,-80.32,0.03
1.07,0.84,120,-22.25,-2.48,-80.32,0.03
1.15,0.9,60,-22.25,-2.49,-39.08,-0.44
1.13,0.99,60,-22.26,-2.49,-30.36,-0.64
1.14,0.88,240,-22.3,-2.49,-74.26,-0.08
1.1,0.9,200,-22.31,-2.49,-75.09,0.01
1.18,0.98,180,-22.32,-2.49,-31.3,-0.49
1.18,0.96,180,-22.32,-2.49,-31.3,-0.49
1.18,0.97,180,-22.32,-2.49,-31.3,-0.49
1.07,0.86,60,-22.39,-2.5,-82.09,0.02
1.0,0.85,250,-22.42,-2.51,-79.32,0.05
1.17,0.94,240,-22.44,-2.51,-56.64,-0.24
1.15,0.89,200,-22.46,-2.51,-69.45,-0.11
1.02,0.91,240,-22.46,-2.51,-79.33,0.02
1.15,0.9,200,-22.46,-2.51,-69.45,-0.11
1.16,0.93,250,-22.47,-2.51,-61.44,-0.19
1.05,0.93,250,-22.53,-2.52,-77.46,0.01
1.13,0.96,200,-22.74,-2.55,-63.88,-0.09
1.11,0.94,180,-22.82,-2.56,-65.05,-0.04
1.08,0.88,180,-22.85,-2.56,-75.54,0.03
1.15,0.89,240,-22.89,-2.57,-71.87,-0.13
1.15,0.9,240,-22.89,-2.57,-71.87,-0.13
1.15,0.88,240,-22.89,-2.57,-71.87,-0.13
1.07,0.87,180,-22.93,-2.57,-76.22,0.03
1.07,0.97,250,-22.94,-2.57,-72.64,-0.04
1.18,1.0,240,-22.98,-2.58,-43.69,-0.37
1.2,0.99,250,-22.98,-2.58,-43.69,-0.37
1.18,1.0,250,-22.98,-2.58,-43.69,-0.37
1.18,0.99,240,-22.98,-2.58,-43.69,-0.37
1.18,0.99,250,-22.98,-2.58,-43.69,-0.37
1.19,0.97,200,-22.98,-2.58,-43.69,-0.37
1.19,0.98,200,-22.98,-2.58,-43.69,-0.37
1.19,0.99,200,-22.98,-2.58,-43.69,-0.37
1.19,0.98,240,-22.98,-2.58,-43.69,-0.37
1.19,1.0,240,-22.98,-2.58,-43.69,-0.37
1.19,0.99,240,-22.98,-2.58,-43.69,-0.37
1.18,0.98,250,-22.98,-2.58,-43.69,-0.37
1.18,0.98,240,-22.98,-2.58,-43.69,-0.37
1.2,1.0,240,-22.98,-2.58,-43.69,-0.37
1.2,0.98,240,-22.98,-2.58,-43.69,-0.37
1.2,0.99,240,-22.98,-2.58,-43.69,-0.37
1.2,0.98,250,-22.98,-2.58,-43.69,-0.37
1.2,1.0,250,-22.98,-2.58,-43.69,-0.37
1.19,1.0,250,-22.98,-2.58,-43.69,-0.37
1.19,0.99,250,-22.98,-2.58,-43.69,-0.37
1.19,0.98,250,-22.98,-2.58,-43.69,-0.37
1.05,1.0,120,-23.05,-2.59,-51.29,-0.15
1.11,0.97,60,-23.07,-2.59,-36.57,-0.44
1.08,0.82,120,-23.13,-2.6,-83.69,0.02
1.08,0.95,200,-23.15,-2.6,-71.34,-0.02
1.07,0.94,180,-23.15,-2.6,-71.34,-0.02
1.13,0.82,200,-23.15,-2.6,-80.54,-0.01
1.13,0.84,200,-23.15,-2.6,-80.54,-0.01
1.02,0.81,180,-23.15,-2.6,-84.02,0.09
1.13,0.83,200,-23.15,-2.6,-80.54,-0.01
1.13,0.85,200,-23.15,-2.6,-80.54,-0.01
1.08,0.94,200,-23.15,-2.6,-71.34,-0.02
1.08,0.87,200,-23.21,-2.61,-75.54,0.02
1.19,0.83,120,-23.23,-2.61,-44.02,-0.52
1.03,0.87,120,-23.24,-2.61,-86.17,0.07
1.01,0.87,180,-23.27,-2.61,-83.79,0.05
1.1,0.9,60,-23.44,-2.64,-69.67,-0.08
1.05,0.82,180,-23.5,-2.64,-80.32,0.07
1.06,0.82,180,-23.5,-2.64,-80.32,0.07
1.15,0.95,250,-23.54,-2.65,-60.53,-0.2
1.08,0.97,240,-23.57,-2.65,-71.64,-0.05
1.1,0.98,60,-23.6,-2.66,-40.0,-0.42
1.13,0.98,60,-23.64,-2.66,-31.6,-0.66
1.19,0.82,120,-23.67,-2.67,-44.34,-0.53
1.06,0.95,250,-23.71,-2.67,-76.22,-0.02
1.14,0.95,240,-23.84,-2.69,-63.88,-0.14
1.01,0.98,240,-23.87,-2.69,-64.92,-0.03
1.17,0.94,120,-23.88,-2.69,-28.45,-0.42
1.16,0.94,120,-23.88,-2.69,-28.45,-0.42
1.13,0.97,240,-23.92,-2.7,-66.9,-0.12
1.16,0.98,250,-23.97,-2.7,-52.05,-0.28
1.16,0.99,250,-23.97,-2.7,-52.05,-0.28
1.16,1.0,250,-23.97,-2.7,-52.05,-0.28
1.06,0.93,200,-24.0,-2.71,-74.94,-0.02
1.12,0.99,60,-24.0,-2.71,-33.08,-0.59
1.12,0.96,60,-24.02,-2.71,-33.1,-0.5
1.11,0.88,200,-24.02,-2.71,-76.6,-0.0
1.13,0.82,180,-24.04,-2.71,-80.54,-0.02
1.13,0.83,180,-24.04,-2.71,-80.54,-0.02
1.13,0.84,180,-24.04,-2.71,-80.54,-0.02
1.13,0.85,180,-24.04,-2.71,-80.54,-0.02
1.16,0.97,240,-24.05,-2.71,-57.13,-0.26
1.05,0.87,120,-24.05,-2.71,-78.61,0.03
1.06,0.86,240,-24.07,-2.72,-76.22,0.03
1.14,0.94,200,-24.11,-2.72,-63.88,-0.12
1.14,0.95,200,-24.11,-2.72,-63.88,-0.12
1.04,0.81,200,-24.12,-2.72,-83.28,0.08
1.15,0.89,60,-24.17,-2.73,-40.58,-0.45
1.16,0.96,240,-24.19,-2.73,-57.13,-0.26
1.07,0.86,200,-24.2,-2.73,-76.22,0.03
1.0,0.91,250,-24.23,-2.74,-79.81,0.02
1.04,0.85,180,-24.27,-2.74,-80.32,0.03
1.02,1.0,240,-24.36,-2.75,-65.15,-0.04
1.02,0.91,250,-24.4,-2.76,-79.85,0.01
1.07,0.88,250,-24.52,-2.77,-73.97,0.02
1.01,1.0,240,-24.53,-2.77,-65.22,-0.03
1.07,0.96,250,-24.53,-2.78,-73.2,-0.03
1.03,0.81,200,-24.55,-2.78,-84.31,0.08
1.06,0.95,240,-24.56,-2.78,-75.13,-0.02
1.04,0.85,200,-24.56,-2.78,-80.32,0.03
1.11,0.99,60,-24.57,-2.78,-37.81,-0.53
1.02,0.81,200,-24.64,-2.79,-84.33,0.08
1.06,0.86,250,-24.69,-2.8,-76.53,0.02
1.01,0.85,240,-24.72,-2.8,-79.93,0.04
1.09,0.88,180,-24.84,-2.81,-76.6,0.01
1.03,0.92,240,-24.91,-2.82,-79.99,0.0
1.14,0.94,250,-24.91,-2.82,-62.29,-0.16
1.06,0.99,120,-24.92,-2.83,-48.27,-0.16
1.06,0.96,60,-24.93,-2.83,-51.53,-0.22
1.11,0.93,180,-24.96,-2.83,-65.05,-0.05
1.08,0.87,180,-24.99,-2.83,-76.22,0.02
1.03,0.85,200,-24.99,-2.83,-81.53,0.04
1.0,0.98,250,-25.07,-2.84,-65.47,-0.03
1.11,0.87,200,-25.07,-2.84,-76.6,-0.0
1.02,0.85,200,-25.08,-2.85,-81.55,0.04
1.17,0.93,250,-25.13,-2.85,-58.14,-0.25
1.17,0.93,240,-25.13,-2.85,-58.14,-0.25
1.12,0.83,120,-25.17,-2.86,-83.47,-0.0
1.08,0.94,180,-25.21,-2.86,-71.12,-0.03
1.13,0.95,180,-25.22,-2.86,-63.88,-0.09
1.04,0.81,180,-25.29,-2.87,-83.28,0.08
1.15,0.89,120,-25.35,-2.88,-71.3,-0.12
1.12,0.98,60,-25.35,-2.88,-34.27,-0.61
1.14,0.94,60,-25.36,-2.88,-36.02,-0.57
